0	0	4190.2898171586
1	1	39.104194398687
1	2	43.753028678754
1	3	230.4352621943
1	4	29.193316407662
1	5	28.432094446228
1	6	41.887532400427
1	7	53.000635478306
1	8	21.420798023282
1	9	40.815800468374
1	10	22.696856767416
2	1	48.97295973006
2	2	26.217423710968
2	3	26.427607508317
2	4	41.671825255677
2	5	18.057462420017
2	6	45.521718403896
2	7	44.900047545975
2	8	45.381635652106
2	9	28.888171833614
2	10	18.386265011836
3	1	53.623888342622
3	2	22.217898983068
3	3	111.33320021375
3	4	35.402133453399
3	5	25.11200400166
3	6	77.112370790474
3	7	129.2245307213
3	8	20.338183391128
3	9	28.650679441699
3	10	24.658395423622
4	1	45.796741527199
4	2	23.43274345161
4	3	24.934647683312
4	4	54.773315296368
4	5	18.138048260287
4	6	43.138632569976
4	7	30.679658244786
4	8	48.411726273155
4	9	28.625861228566
4	10	18.238696215097
5	1	63.539652617174
5	2	26.657179999944
5	3	21.156447538224
5	4	21.698046836991
5	5	40.1604913189
5	6	21.897160778842
5	7	48.628924667091
5	8	19.566067506558
5	9	33.309546054123
5	10	22.063005452953
6	1	33.490226635471
6	2	21.516034704585
6	3	20.971274396496
6	4	50.568844730466
6	5	26.61919595635
6	6	18.281046849591
6	7	26.520084515695
6	8	17.590896199606
6	9	20.121835163666
6	10	17.776653925817
7	1	47.016129857737
7	2	25.036235636973
7	3	102.23841553948
7	4	36.797334275409
7	5	23.732553749412
7	6	75.380221956526
7	7	123.67610193409
7	8	19.395843947591
7	9	27.94665348561
7	10	23.820584344894
8	1	47.747811699774
8	2	22.884926455575
8	3	100.51629925958
8	4	34.912669793677
8	5	23.413338288497
8	6	74.303050166643
8	7	123.72680978757
8	8	19.046654771975
8	9	25.943829223049
8	10	23.858605679284
9	1	26.011749969452
9	2	18.407674368089
9	3	20.280181569406
9	4	28.559789599629
9	5	28.713117628337
9	6	21.476475807472
9	7	27.86573019541
9	8	22.130292069763
9	9	24.838010393278
9	10	31.273418061589
10	1	42.381838974279
10	2	22.777720701409
10	3	24.196831494935
10	4	53.865589822129
10	5	17.485254244104
10	6	45.077107675424
10	7	32.590004672268
10	8	43.942399261918
10	9	27.306252572384
10	10	17.729837492028
